"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0RiqTKzEzrD6Ss6HW3wiNw","Love Story","spotify:artist:6w6z8m4WXX7Tub4Rb6Lu7R","Jethro Tull","spotify:album:4xOhK9LXV4Kz4VI1N7lOSO","Living in the Past","spotify:artist:6w6z8m4WXX7Tub4Rb6Lu7R","Jethro Tull","1972","https://i.scdn.co/image/ab67616d0000b273af2da8ad38c25ef67c29f171","1","2","187026","https://p.scdn.co/mp3-preview/60e10e0761d5de25fbd4fbfd04f77551f69bf8c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","GBAYK7200026","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:57460SJgSpCXaRJ9YIYHxy","Going Up The Country","spotify:artist:27a0GiCba9K9lnkKidroFU","Canned Heat","spotify:album:0TBmLh3U5sk1F8eF0twjwi","The Best Of Canned Heat","spotify:artist:27a0GiCba9K9lnkKidroFU","Canned Heat","1987-01-01","https://i.scdn.co/image/ab67616d0000b27308a9f2ae15587fa3da702ba0","1","7","171373","https://p.scdn.co/mp3-preview/482d85a6da852f944a29638aab55388a7b8db3d4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USEM38700071","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:0iOZM63lendWRTTeKhZBSC","Mrs. Robinson - From ""The Graduate"" Soundtrack","spotify:artist:70cRZdQywnSFp9pnc2WTCE","Simon & Garfunkel","spotify:album:3bzgbgiytguTDnwzflAZr2","Bookends","spotify:artist:70cRZdQywnSFp9pnc2WTCE","Simon & Garfunkel","1968-04-03","https://i.scdn.co/image/ab67616d0000b273d8fb5b4308dc27f210064ef4","1","10","244026","https://p.scdn.co/mp3-preview/b48d5e6bd6312c23e674b6d3c5293438190cd99b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USSM16800379","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:5ye2aEP0ICWJgJCsawlCp3","The Sound of Silence - Overdubbed Version","spotify:artist:70cRZdQywnSFp9pnc2WTCE","Simon & Garfunkel","spotify:album:6lEhCtQkWQmObGq8UWsYVU","The Essential Simon & Garfunkel","spotify:artist:70cRZdQywnSFp9pnc2WTCE","Simon & Garfunkel","2003-10-14","https://i.scdn.co/image/ab67616d0000b2739ee14f281ed526f90105cdb1","1","1","185533","https://p.scdn.co/mp3-preview/348e84fd1e60c4dd3a3312c1ad62e4e84f2ea03f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USSM16401131","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:4k1KBmLXE1Q1cFyfC6bVLH","You Got Soul","spotify:artist:0nAVvgfE9yI4DwvMiYwk8a","Johnny Nash","spotify:album:4ChdnRLOKyYnkfrEeFIPgg","The Essential Johnny Nash","spotify:artist:0nAVvgfE9yI4DwvMiYwk8a","Johnny Nash","2017-06-02","https://i.scdn.co/image/ab67616d0000b273421677772dd9abd80c48acf7","1","4","158786","https://p.scdn.co/mp3-preview/cdf6e477993ed8d9e05142d2c7023cf810f6ad7c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","GBBBN6902074","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:1MMp1H2Kib2BCDtdL5nL63","Hey Jude","spotify:artist:0N5PyKJzS3M1XNlaCL7bbE","Wilson Pickett","spotify:album:3i8EJ0Ypi3qptjM2Q3DLIL","Hey Jude","spotify:artist:0N5PyKJzS3M1XNlaCL7bbE","Wilson Pickett","1969","https://i.scdn.co/image/ab67616d0000b273ca0ade06cdd329b4b9af7cca","1","2","247733","https://p.scdn.co/mp3-preview/1e3e472af9da17a01ab82fbb1a1d7c339f7896cb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","USAT29902218","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:0XpxP4P8NLegFrZij9BYHx","Hang 'Em High - From the Motion Picture ""Hang 'Em High""","spotify:artist:0nAYZn357xMuhaIrsW5mMC","Hugo Montenegro & His Orchestra and Chorus","spotify:album:3NQcZsz64DMjqH6foW16I4","Hang 'Em High","spotify:artist:0nAYZn357xMuhaIrsW5mMC","Hugo Montenegro & His Orchestra and Chorus","1968-06-24","https://i.scdn.co/image/ab67616d0000b27337f369d91bd8a7b1b87ac985","1","1","131640","https://p.scdn.co/mp3-preview/7bfb88ad0b211735390c6ffb533397f532766e85?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","USRC11801641","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:6Cnj7gMB5ZwI5Nn290wSRj","Dancing In The Street","spotify:artist:1Pe5hlKMCTULjosqZ6KanP","Martha Reeves & The Vandellas","spotify:album:1euz2VK3QEItULCCyhoDo6","Motown Gold","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2001-01-01","https://i.scdn.co/image/ab67616d0000b27343f165f1cbd80d8ebca5650e","1","14","158853","https://p.scdn.co/mp3-preview/6c26960ba87ad8f8b4ae0ed884804d3da13c57b8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USMO16400446","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:3oXorZhe7xw9FnK7kJqWpZ","To Love Somebody","spotify:artist:7G1GBhoKtEPnP86X2PvEYO","Nina Simone","spotify:album:5Dh4qVmcMpDv5qhgdaqGtj","The Very Best Of Nina Simone 1967-1972 - Sugar In My Bowl","spotify:artist:7G1GBhoKtEPnP86X2PvEYO","Nina Simone","1998-07-28","https://i.scdn.co/image/ab67616d0000b273a62f89ed451a7e568404b106","1","14","161200","https://p.scdn.co/mp3-preview/1fe9d2d3d939035a7a4699370e811672f3018ebf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","USRC16707316","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:0C5ex13H3zRMsqSROZu78W","I Put A Spell On You","spotify:artist:7G1GBhoKtEPnP86X2PvEYO","Nina Simone","spotify:album:13jolTb1DQl8IVPczYtQJ3","I Put A Spell On You","spotify:artist:7G1GBhoKtEPnP86X2PvEYO","Nina Simone","1965-06","https://i.scdn.co/image/ab67616d0000b273f7b8b3f78525d5724b5f36a0","1","1","155026","https://p.scdn.co/mp3-preview/7993e01eef7cc70938d42cc8bd7608016e887428?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USPR36600001","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:1JFokj0oY1vvvoyQ29tWzB","I Guess I'll Always Love You","spotify:artist:53QzNeFpzAaXYnrDBbDrIp","The Isley Brothers","spotify:album:1euz2VK3QEItULCCyhoDo6","Motown Gold","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2001-01-01","https://i.scdn.co/image/ab67616d0000b27343f165f1cbd80d8ebca5650e","2","11","159226","https://p.scdn.co/mp3-preview/ab47bb9ae9e5ac6c9100a1d2036f7fe65ee0c37b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USMO16682777","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:5m4AVEkXwbXA8gX33zfS4s","Ring Of Fire","spotify:artist:70tMW5bZT3TJUa1CWtfVkq","Eric Burdon & the Animals","spotify:album:7HkaSGmwGGAbV2FkHY8KZf","Love Is","spotify:artist:70tMW5bZT3TJUa1CWtfVkq","Eric Burdon & the Animals","1968-01-01","https://i.scdn.co/image/ab67616d0000b2732ce5f85dfd69e84929242bb4","1","4","297080","https://p.scdn.co/mp3-preview/7b68702274fc5dcad75a3e316b538465ae2ad698?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USUR10080013","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:310v4j8Mnda0oAg2E8Ml1a","People","spotify:artist:0a1BmEq1mZ5ufKMC2fsziR","The Tymes","spotify:album:5EtaPlEzlBfe184gs2AGTQ","People","spotify:artist:0a1BmEq1mZ5ufKMC2fsziR","The Tymes","1968-02-07","https://i.scdn.co/image/ab67616d0000b27374f243ddcadf040f3aaa6211","1","7","187653","https://p.scdn.co/mp3-preview/7e887ca2c04a93f814451534c1ede9ea4fba46d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","USRC10900223","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:5X76oXHcR5uCXali0gOyX5","White Room","spotify:artist:74oJ4qxwOZvX6oSsu1DGnw","Cream","spotify:album:4M9csrFM1XVEpwMeYUBRmX","Wheels Of Fire (Remastered)","spotify:artist:74oJ4qxwOZvX6oSsu1DGnw","Cream","1968-07-01","https://i.scdn.co/image/ab67616d0000b273a3fe725af4ddc7e2745b0603","1","1","303200","https://p.scdn.co/mp3-preview/1e5f8d2a744179d883d2f052047f143b126e5ce0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBA076800030","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:3K4fsAaL0x6UncsQDjPoJT","I'll Pick A Rose For My Rose - Single Version (Mono)","spotify:artist:40PAEtNxO98lBeQHCza9vA","Marv Johnson","spotify:album:5uY9gBGGqtvyllXlI7ILH4","HitsVille UK:Motown In Britain","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2005-01-01","https://i.scdn.co/image/ab67616d0000b27345dac504ca114636f24ef11b","1","13","154426","https://p.scdn.co/mp3-preview/fed59cdc02af308bebb3f9f178431e4995a01d47?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USMO16882634","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:3KkCUIn7H0bUBFm0KoMRg8","You Ain't Livin' Till You're Lovin' - Stereo Version","spotify:artist:3koiLjNrgRTNbOwViDipeA, spotify:artist:75jNCko3SnEMI5gwGqrbb8","Marvin Gaye, Tammi Terrell","spotify:album:2FJv3jHewcKaYT506ny93J","20th Century Masters: The Millennium Collection: The Best Of Marvin Gaye & Tammi Terrell","spotify:artist:75jNCko3SnEMI5gwGqrbb8, spotify:artist:3koiLjNrgRTNbOwViDipeA","Tammi Terrell, Marvin Gaye","2000-01-01","https://i.scdn.co/image/ab67616d0000b2736bce6bc77a77dbe2063d16f6","1","10","168400","https://p.scdn.co/mp3-preview/52ded053ecf687dfdf0c527b1c484c3a909912f7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USMO19290035","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:5AAM3uZLiMBfq6NVFc09jx","(If Paradise Is) Half As Nice","spotify:artist:6g3Qly1rAMIF5ymRwNWadi","Amen Corner","spotify:album:6jat3iMH6z9sz3PbRuchPq","If Paradise Was Half As Nice - The Immediate Anthology","spotify:artist:6g3Qly1rAMIF5ymRwNWadi","Amen Corner","2000","https://i.scdn.co/image/ab67616d0000b273e8b551b25d0ed0311461762d","1","1","166240","","false","0","GBAJE0611698","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:7v017KDoBLxFho1J6zqFyj","I'm Gonna Make You Love Me","spotify:artist:0rXI0q8Cahq6numvPlloaq, spotify:artist:3RwQ26hR2tJtA8F9p2n7jG","Diana Ross & The Supremes, The Temptations","spotify:album:7vUVfsmx5VHzztNgFSlEp6","Diana Ross & The Supremes Join The Temptations","spotify:artist:0rXI0q8Cahq6numvPlloaq, spotify:artist:3RwQ26hR2tJtA8F9p2n7jG","Diana Ross & The Supremes, The Temptations","1968-11-08","https://i.scdn.co/image/ab67616d0000b273c0a422e8ac9de0c154fa9953","1","4","187333","https://p.scdn.co/mp3-preview/20a20768385062d7de4613fc0f5e1a1ccf5f5917?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USMO16882602","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:0BJGpGI3FlmtuoBrvqmcFa","Soul Sister, Brown Sugar","spotify:artist:6h1vSmU8EkgYqPFW7jckNG, spotify:artist:4IZ060OuOqYKYRVSAagpYP","Sam, Dave","spotify:album:5ssdQM34WrYprQJuPA60Jy","Sam Moore and Dave Prater. History of Soul in America","spotify:artist:6h1vSmU8EkgYqPFW7jckNG, spotify:artist:4IZ060OuOqYKYRVSAagpYP","Sam, Dave","2014-01-14","https://i.scdn.co/image/ab67616d0000b2734a186d6d32ab43fef331a9fc","1","12","144600","https://p.scdn.co/mp3-preview/0b942875bda4ca7f2f513a2cf7d63b19e3d39808?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","ES5631205092","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:0mSWEkDqIX6X5ZEzKp1FEg","It's Too Late Now","spotify:artist:5x9DWz6SpEVu9NgL8aktm2","Long John Baldry","spotify:album:7AoCZVDZGRPRABLOsjMBUj","Let the Heartaches Begin","spotify:artist:5x9DWz6SpEVu9NgL8aktm2","Long John Baldry","2006","https://i.scdn.co/image/ab67616d0000b2737f094604c47979d1de641cb9","1","16","235280","https://p.scdn.co/mp3-preview/704585c54968e46ad9d64b27bd6749ff75a3e342?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAJE6900129","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:6V9VCm1zOY2lGR80RehJ9i","Wichita Lineman - Remastered 2001","spotify:artist:59hLmB5DrdihCYtNeFeW1U","Glen Campbell","spotify:album:056tSaBR2WyN1nnmfIzkEE","Wichita Lineman (Remastered)","spotify:artist:59hLmB5DrdihCYtNeFeW1U","Glen Campbell","1968","https://i.scdn.co/image/ab67616d0000b273b367fb90309a051f8aaacc9a","1","1","186200","https://p.scdn.co/mp3-preview/45f767f1ba1ef874f336fddb5102b03bc74155a8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USCN10100759","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:1ubzdgUropHqczBaDgvYaC","Move In A Little Closer","spotify:artist:3Oiv1Zlx1vIOkZCqUKju2Z","Harmony Grass","spotify:album:7uJaNX7EIgsU16AOilfE5i","Move In A Little Closer: The Complete Recordings 1963-1970","spotify:artist:3P6tUOYAQK4B68l0AYPG5Y","Tony Rivers","2023-02-24","https://i.scdn.co/image/ab67616d0000b2731240493d7b212bcd56181cfc","2","1","161586","https://p.scdn.co/mp3-preview/af7e7de6935443a1fe74ed0f84219466af4bc0a8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","GBBLY0603190","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:0E3vOKWbpyc9ZN3ZOX7aYO","Where Do You Go To (My Lovely)","spotify:artist:3ExGDjEKejMhyciAgxPe0B","Peter Sarstedt","spotify:album:2zz4gHHDI0UJlbLWgrH21u","This Is... 1969","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2008-08-04","https://i.scdn.co/image/ab67616d0000b2736926ef786fcaabb4363945d6","1","2","284706","https://p.scdn.co/mp3-preview/79a3e1a2f633884a243d083720987da3bf3c01d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAYE6900097","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:2bjMvu5z68uRst3bQ1glLB","The Way It Used To Be","spotify:artist:17XXKfRBMCWvLrqGoNkJXm","Engelbert Humperdinck","spotify:album:2iTBNF5cz6e49blj6p41D2","Engelbert Humperdinck - The Greatest Hits And More","spotify:artist:17XXKfRBMCWvLrqGoNkJXm","Engelbert Humperdinck","2007-01-01","https://i.scdn.co/image/ab67616d0000b27379f5683c0dd4515ae9624ab1","1","8","188000","https://p.scdn.co/mp3-preview/e6e0ee988321911291202c651ce7e13456acbdcc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","GBF076920020","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:0znQyUrJwmuLenUzJXawEY","Gentle on My Mind","spotify:artist:49e4v89VmlDcFCMyDv9wQ9","Dean Martin","spotify:album:6anBFHbt3PaNwDKWbsVkzG","The Reprise Years","spotify:artist:49e4v89VmlDcFCMyDv9wQ9","Dean Martin","2013-11-19","https://i.scdn.co/image/ab67616d0000b2736abb21c286af583667bb0e40","2","10","156173","https://p.scdn.co/mp3-preview/8a46b4c23e2c7a5b5c43b2b499a75fc169613131?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","USQX91301965","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:4f4TeR0LtVfsShvbfDlumS","Great Balls of Fire - Remastered Version","spotify:artist:0Nc79lkTxXLSIIHDB8mqJC","Tiny Tim","spotify:album:5KN5TQB6INaUDPyXJ9rPqP","God Bless Tiny Tim: The Complete Reprise Studio Masters... And More","spotify:artist:0Nc79lkTxXLSIIHDB8mqJC","Tiny Tim","2006","https://i.scdn.co/image/ab67616d0000b273dbed4490cbdba1f472058b74","1","37","118400","https://p.scdn.co/mp3-preview/a9cb6cc72b5ada0e312b9c57f88353231e691ea6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","USRE10501887","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:5XSKC4d0y0DfcGbvDOiL93","Silent Track","spotify:artist:1fbo6ce8Pg6ZPWlpE3OkfQ","Silent Track","spotify:album:097COQ63r0GQrZDfPOPm8u","Silent Track - Single","spotify:artist:1fbo6ce8Pg6ZPWlpE3OkfQ","Silent Track","2012-04-11","https://i.scdn.co/image/ab67616d0000b2736e61850162e0753cad17014b","1","1","10506","https://p.scdn.co/mp3-preview/d6944b859d516ba5b9f3d8e3d10253d23737e4d0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","TCABF1231162","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:41gsHhrrHznTUaS3fgepzo","She's Not There","spotify:artist:3TX8JEhOmw3bN9vfBq57Eq","Neil MacArthur","spotify:album:0v2K37YwQ6tjAxs06gQ9Pg","Summer of Love Pre-Cleared Compilation (International Version)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2007-01-01","https://i.scdn.co/image/ab67616d0000b2736eb1205b07b3b42daba11fe4","1","9","199840","","false","0","GBF076822240","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:2NFR6RXVo8VE9GGVWa6u8M","Aquarius","spotify:artist:1I41xgLiwTZvdFsOSgGMvs","Paul Jones","spotify:album:2zz4gHHDI0UJlbLWgrH21u","This Is... 1969","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2008-08-04","https://i.scdn.co/image/ab67616d0000b2736926ef786fcaabb4363945d6","1","8","161986","","false","0","GBAYE6900167","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:5k3g1Bm7DYpF9PuLulsez4","You've Lost That Lovin' Feelin'","spotify:artist:4b0WsB47XCa9F83BmwQ7WX","The Righteous Brothers","spotify:album:6LtrEATr18sclojAIJ47Bh","'60s Pop Number 1's","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2007-01-01","https://i.scdn.co/image/ab67616d0000b273c743ca166191c09a28c659c1","1","5","223120","https://p.scdn.co/mp3-preview/97cc368477d2c2dc65ff1fb49a2480208d4d516b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","USPR39609181","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:5yNidUFmhew8uBTAtTPBKo","Monsieur Dupont","spotify:artist:5uxkcHbgyNbyzq1nyChvCa","Sandie Shaw","spotify:album:2zz4gHHDI0UJlbLWgrH21u","This Is... 1969","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2008-08-04","https://i.scdn.co/image/ab67616d0000b2736926ef786fcaabb4363945d6","1","4","172453","https://p.scdn.co/mp3-preview/1291f9783f1eebe84a51ac91dcd241515550a0d8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GB01A0701435","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:5XvotklkAJlh4f2TlXrqd0","All The Love In The World","spotify:artist:5m8UrbaYv6i9BFBnYMktUT","Consortium","spotify:album:6qUBdN8qxIbclF7V649tyR","13th Hour","spotify:artist:5m8UrbaYv6i9BFBnYMktUT","Consortium","2010-02-08","https://i.scdn.co/image/ab67616d0000b273425d05264e699008634d7346","1","3","199213","https://p.scdn.co/mp3-preview/aceb0afc838d216e023a504e192fe0819c6eee70?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBHMX1031903","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:27m1soUndRthrAA1ediOXn","I Heard It Through The Grapevine","spotify:artist:3koiLjNrgRTNbOwViDipeA","Marvin Gaye","spotify:album:1jcnZvZWvAGzNyQ7GNVy8X","I Heard It Through The Grapevine / In The Groove (Stereo)","spotify:artist:3koiLjNrgRTNbOwViDipeA","Marvin Gaye","1969-08-26","https://i.scdn.co/image/ab67616d0000b27360f5e8d519591d51e533e822","1","4","195266","https://p.scdn.co/mp3-preview/c0a09baf1364822c694b171b61db2f1480064bb6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USMO16884718","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:6XZpfWgNNPmZ7xb4qQVNYE","Surround Yourself with Sorrow - Mono","spotify:artist:3bCvHtuIXWXPbCMdSYudmZ","Cilla Black","spotify:album:14RnUvSFFMQP1ALugpXXU4","15 Classic Tracks: Cilla Black","spotify:artist:3bCvHtuIXWXPbCMdSYudmZ","Cilla Black","2013-05-03","https://i.scdn.co/image/ab67616d0000b273df1ef1a1301dbf5daba924d1","1","13","155160","https://p.scdn.co/mp3-preview/5cb3bafb4c775af3d991daf16e40b040fac0bd54?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","GBAYE6900092","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:3iQh6JaXiKkEdi10lutLW3","May I Have the Next Dream with You","spotify:artist:1mKx4i8zOSYrnUqWpfASyK","Malcolm Roberts","spotify:album:0C4uRg24OeyYiEAGsxLRX2","The Essential Malcolm Roberts","spotify:artist:1mKx4i8zOSYrnUqWpfASyK","Malcolm Roberts","2000","https://i.scdn.co/image/ab67616d0000b2734a7840481c6f920845cdc604","1","9","168373","https://p.scdn.co/mp3-preview/c9d84cf75d19a17a08eca8677bec484f0b709c8e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","AUXN22331385","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:19jo0UT2vqD4pNVfIqTy4R","River Deep - Mountain High","spotify:artist:1ZikppG9dPedbIgMfnfx8k","Ike & Tina Turner","spotify:album:6FkWiSUX7YAdxOlHPrIzMj","Tina!","spotify:artist:1zuJe6b1roixEKMOtyrEak","Tina Turner","2008-09-30","https://i.scdn.co/image/ab67616d0000b2736f797e607164ef94ab773398","1","2","244160","https://p.scdn.co/mp3-preview/4e8a4f0c112cfab59d6aebb8c4d0be0d9fb5cb5b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","USEM38900129","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:03hnxE2I54bdDtoW4C15FS","Doesn'T Anybody Know My Name?","spotify:artist:1dnnFgitgT63Qkm6ATDRLo","Vince Hill","spotify:album:3zjEoGcutLdECpq6prVoiE","Edelweiss","spotify:artist:1dnnFgitgT63Qkm6ATDRLo","Vince Hill","2011-06-01","https://i.scdn.co/image/884c149680b62464bf250f823301c58c4a01ca7c","1","1","186040","https://p.scdn.co/mp3-preview/4a8929e5722f43e819e7d7a4fce5f32395857583?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBVUD0806183","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:1bEzxyJJcadq40MFXhTTtr","First Of May","spotify:artist:1LZEQNv7sE11VDY3SdxQeN","Bee Gees","spotify:album:1ePV6K6qtvsn7kUPMwqaWJ","Mythology","spotify:artist:1LZEQNv7sE11VDY3SdxQeN","Bee Gees","2010-11-12","https://i.scdn.co/image/ab67616d0000b2731a3cbd7022399e0b83a6d968","1","7","167973","https://p.scdn.co/mp3-preview/cae0f132a845e3f4bd7c5c8cd2b88dafb0805bc5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USRH10904328","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:0qOFQQDqFUFDfP6Kaf71GI","Mockingbird","spotify:artist:6OlCESvM7vIkFZ6mv6iitB","Inez & Charlie Foxx","spotify:album:1hEJxkLpQYcPvdvvABBKxC","Pure 60s","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Varios Artistas","2007-09-24","https://i.scdn.co/image/ab67616d0000b273d142d0aa5cffb148fce5e903","3","10","161266","https://p.scdn.co/mp3-preview/282def6dc09ac979658dddfa014f019510eaaee4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","USEM38800160","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:24zyb3A9UckXbLjBv3wAaJ","Love Is Love","spotify:artist:5JJxBX97vBHW7KMsBqIJre","Barry Ryan","spotify:album:3rMoGkbaR5AQSifBcqvyOg","The Very Best Of Barry Ryan","spotify:artist:5JJxBX97vBHW7KMsBqIJre","Barry Ryan","1992-01-01","https://i.scdn.co/image/ab67616d0000b273ec892df826353cfe3727ef53","1","4","290826","https://p.scdn.co/mp3-preview/6d78516693e7556f1a57c8863e73fb97a80be850?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","DEF066906940","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:4RqRVs5R72nMeKRFCES20U","Breakfast On Pluto","spotify:artist:5zxGUxTlb8wAoWbzupXdIK","Don Partridge","spotify:album:4CjbttgFbvIIEeOKuzyD1T","Breakfast On Pluto","spotify:artist:72izUyYPXJCK7zNShKixfY","Breakfast On Pluto","2006-01-09","https://i.scdn.co/image/ab67616d0000b273030497b175b71ee62a9e4e5f","1","4","228479","https://p.scdn.co/mp3-preview/f874cbe12196cf5a17db1a5b985d3163851efe41?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAYE6900427","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:0xamYJ2rMIliUWjjLs3PMp","One Road","spotify:artist:7aXDGr3cUBmH2Kx1yBC7Ux","Love Affair","spotify:album:6NipLNHmxHuwTLZY8oqf8T","The Love Affair Superhits","spotify:artist:7aXDGr3cUBmH2Kx1yBC7Ux","Love Affair","2004-07-23","https://i.scdn.co/image/ab67616d0000b2735c2325c8739d97863f037731","1","10","190866","https://p.scdn.co/mp3-preview/b1e1e6e839b6a397c3b018c7a1f2b594a5a99ef9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","GBBBN6900016","spotify:user:yjwstn","2025-02-19T10:20:06Z"
"spotify:track:6QCAp1x7rJMHD8EEliOgnL","You're My Everything","spotify:artist:7Cm4VBm1trDn5A3CWbzDVl","Max Bygraves","spotify:album:2cEvFGgaVEakLcfKxgFk7o","20 All Time Favourites","spotify:artist:7Cm4VBm1trDn5A3CWbzDVl","Max Bygraves","1978-01-01","https://i.scdn.co/image/ab67616d0000b273331b0e0f876e056fd1663952","1","4","181962","https://p.scdn.co/mp3-preview/a8bc09740ec01d0d2e3bf0d287fcc17ec5c37b02?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","USLZJ2203198","spotify:user:yjwstn","2025-02-19T10:20:06Z"
