Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6n9yCXvLhnYMgJIiIcMu7D,"Rockstar","All the Right Reasons (Special Edition)","Nickelback",2005-09-26,252040,62,captainlufthansa,2021-08-30T20:21:06Z,"post-grunge,rock","Roadrunner Records",0.616,0.91,0,-3.004,1,0.0386,0.0459,0,0.343,0.693,144.072,4
1ko2lVN0vKGUl9zrU0qSlT,"Just the Two of Us (feat. Bill Withers)","Anthology","Grover Washington, Jr.,Bill Withers",1985,438493,72,captainlufthansa,2021-09-17T13:58:40Z,"smooth jazz,soul jazz,soul,motown","Rhino/Elektra",0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,4
1xhOTZQnG1aZV8xMQok8Ak,"Kids","Sing When You're Winning","Robbie Williams,Kylie Minogue",2013-01-01,288706,41,captainlufthansa,2021-12-23T22:37:25Z,"dance pop","Chrysalis UK",0.765,0.931,2,-4.853,1,0.193,0.00655,0.0000122,0.339,0.432,92.322,4
7sapKrjDij2fpDVj0GxP66,"She Will Be Loved","Songs About Jane","Maroon 5",2002-06-25,257133,70,captainlufthansa,2021-12-18T21:07:48Z,"pop","Interscope Records*",0.706,0.713,0,-5.512,0,0.0301,0.0596,0,0.132,0.544,102.032,4
2RjpDxBii8EvC6p6wxwCSz,"Harder To Breathe","Songs About Jane","Maroon 5",2002-06-25,173693,52,captainlufthansa,2021-12-18T21:08:16Z,"pop","Interscope Records*",0.661,0.907,1,-4.764,0,0.0448,0.0497,0,0.0508,0.967,149.928,4
5EWPGh7jbTNO2wakv8LjUI,"Free Bird","Pronounced' Leh-'Nerd 'Skin-'Nerd","Lynyrd Skynyrd",1973-01-01,547106,75,captainlufthansa,2022-06-05T18:16:25Z,"rock sureño,rock clásico,rock","Geffen*",0.249,0.834,0,-8.21,1,0.0574,0.0742,0.0000969,0.0924,0.337,118.222,4
3uz0O62HqYoyRiWZjS61KK,"Detroit Rock City","Smashes Thrashes & Hits","KISS",1988-01-01,228560,53,captainlufthansa,2022-02-28T18:46:33Z,"glam metal,glam rock,hard rock,rock,rock clásico","Casablanca Records",0.479,0.847,0,-11.036,0,0.0986,0.00891,0.000208,0.144,0.318,90.654,4
0CIxGPXISgg8Ym1gv24qbc,"Lights","Things Are Great","Band of Horses",2022-03-04,215760,0,captainlufthansa,2022-04-19T20:26:06Z,"","BMG Rights Management (US) LLC",0.438,0.858,11,-4.062,1,0.0347,0.0000226,0.000111,0.0792,0.55,132.021,4
1FV0chB7FcRLyN898mDhl0,"Take on Me","Under the Covers","Ninja Sex Party",2016-03-04,238792,0,captainlufthansa,2022-06-09T17:07:24Z,"humor","Ninja Sex Party",0.535,0.576,9,-9.94,1,0.033,0.000441,0.000173,0.0567,0.809,168.974,4
6VuHWgVC4WFAIQgoqx9l3c,"Hidden Potential","Return to Wherever","TWRP",2019-07-11,297373,28,captainlufthansa,2022-05-11T05:47:55Z,"","TWRP",0.698,0.734,10,-10.652,0,0.0388,0.00112,0.0121,0.113,0.778,122.015,4
5uJiIvWdZtKbf5SxqSzQxL,"Under the Sun","Return to Wherever","TWRP,Trey Magnifique",2019-07-11,229026,24,captainlufthansa,2022-05-11T05:47:59Z,"","TWRP",0.667,0.746,1,-10.599,1,0.0379,0.0482,0.125,0.0726,0.565,119.996,4
2YhCF84yVHcpwo9rkS5DJR,"Synthesize Her","Together Through Time","TWRP",2018-05-18,274480,37,captainlufthansa,2022-05-27T22:28:11Z,"","TWRP",0.628,0.796,1,-7.724,0,0.037,0.0395,0.324,0.188,0.701,129.992,4
293Mj4f8IHPkQInw3lGTxP,"The No Pants Dance","Guardians of the Zone","TWRP,Ninja Sex Party",2016-04-23,268013,39,captainlufthansa,2022-07-22T21:52:18Z,"humor","TWRP",0.655,0.84,11,-8.193,1,0.0386,0.000648,0.00274,0.0388,0.841,126.011,4
0r3BbXQRY4V9PbLjyI5LF7,"Feels Pretty Good","Together Through Time","TWRP",2018-05-18,294626,30,captainlufthansa,2022-06-22T16:53:15Z,"","TWRP",0.685,0.753,10,-8.954,1,0.0358,0.0607,0.768,0.392,0.35,112.014,4
4A7SkI8PP7VA6eSnco0cWx,"Overture","Ladyworld","TWRP",2017-01-14,96613,19,captainlufthansa,2022-08-25T16:18:42Z,"","TWRP",0.523,0.567,0,-11.739,1,0.0272,0.000125,0.859,0.385,0.134,159.99,4
5RROtO2MOVsm22sTdLHmJJ,"Typhoon Turnpike","Return to Wherever","TWRP,Trey Magnifique",2019-07-11,233346,27,captainlufthansa,2022-08-25T16:18:26Z,"","TWRP",0.623,0.831,6,-8.542,0,0.0425,0.00425,0.684,0.0867,0.594,131.909,4
3jWMiVKUBHwO5jx7hxDmut,"Built 4 Love","Ladyworld","TWRP,Ninja Sex Party",2017-01-14,218840,34,captainlufthansa,2022-08-28T00:34:18Z,"humor","TWRP",0.524,0.81,7,-6.806,0,0.0361,0.000759,0.0000137,0.593,0.512,144.963,4
7hFVFal4HDbZXt8gm1Li0v,"Atomic Karate","Ladyworld","TWRP",2017-01-14,241373,38,captainlufthansa,2022-10-10T12:59:57Z,"","TWRP",0.754,0.635,10,-8.698,1,0.0389,0.166,0.00325,0.11,0.657,129.965,4
70O0VRcuZG0D0Z9RwAddFd,"Planet Bass","New & Improved","TWRP,Alex Moukala,Trey Magnifique",2021-11-25,228696,25,captainlufthansa,2022-10-10T20:34:05Z,"","TWRP",0.65,0.892,8,-6.824,1,0.0354,0.0201,0.621,0.113,0.926,124.989,4
5eT5u3hI42RC0vGGgSE11X,"Bright Blue Sky","New & Improved","TWRP",2021-11-25,277393,32,captainlufthansa,2022-10-19T13:10:00Z,"","TWRP",0.508,0.956,7,-4.5,1,0.0614,0.0206,0.489,0.172,0.298,172.997,4
14f0M5OmUfjOQ084fTvH8C,"Found Your Love","New & Improved","TWRP,Diamond Cafe",2021-11-25,243510,26,captainlufthansa,2022-12-22T01:20:25Z,"","TWRP",0.673,0.915,8,-4.488,1,0.045,0.0239,0.0293,0.0946,0.502,110.003,4
7JWUQPmqTqujxJs82BWCpA,"All Night Forever","Return to Wherever","TWRP",2019-07-11,288053,35,captainlufthansa,2022-10-23T15:27:01Z,"","TWRP",0.461,0.647,10,-9.603,1,0.0588,0.00689,0.291,0.181,0.567,120.097,4
2oAPUnBerGoshpD7ueqwJW,"Jimi","Chronchitis","Slightly Stoopid",2007-08-01,226133,28,captainlufthansa,2022-07-03T01:02:30Z,"reggae rock,reggae","Stoopid Records",0.736,0.866,9,-6.498,1,0.0474,0.514,0.838,0.901,0.962,90.478,4
0e3Ss9QHdiGCyOst88pilL,"Sky Mall","Fugue State","Vulfpeck",2014-08-26,155667,37,captainlufthansa,2022-10-21T14:54:12Z,"funk rock","Vulf Records",0.725,0.848,11,-9.134,1,0.0487,0.000874,0.943,0.208,0.893,144.406,4
1DrlLvlYd1FIjNavRm6NdX,"Back Pocket","Thrill of the Arts","Vulfpeck",2015-10-09,181259,61,captainlufthansa,2022-12-29T18:56:20Z,"funk rock","Vulf Records",0.839,0.585,2,-7.737,1,0.153,0.478,0.00278,0.0435,0.89,89.821,4
1oOD1pV43cV9sHg97aBdLs,"Dean Town","The Beautiful Game","Vulfpeck",2016-10-17,213302,51,captainlufthansa,2022-11-27T04:05:09Z,"funk rock","Vulf Records",0.796,0.608,11,-10.936,1,0.041,0.499,0.887,0.0979,0.907,108.756,4
39rHfrVqCX6A55GF7uOZSC,"1612","Fugue State","Vulfpeck",2014-08-26,199639,53,captainlufthansa,2022-12-06T13:44:44Z,"funk rock","Vulf Records",0.678,0.392,0,-11.328,1,0.274,0.177,0.0045,0.0839,0.711,171.276,4
2WbKDH7BbDUHqACsZH0KVW,"Daddy, He Got a Tesla","The Beautiful Game","Vulfpeck",2016-10-17,205322,40,captainlufthansa,2022-12-17T03:35:44Z,"funk rock","Vulf Records",0.698,0.868,10,-10.362,0,0.0783,0.0243,0.484,0.518,0.866,119.102,4
5fl9iJbPf5ZPenmUJxH2k9,"Beastly","Mit Peck","Vulfpeck",2012-02-02,250650,47,captainlufthansa,2023-01-03T14:51:49Z,"funk rock","Vulf Records",0.651,0.671,0,-12.195,1,0.0472,0.794,0.814,0.106,0.96,78.183,4
1SHA4IJyiyNobDOrQzFFXy,"Animal Spirits","The Beautiful Game","Vulfpeck",2016-10-17,190801,50,captainlufthansa,2023-01-10T17:05:54Z,"funk rock","Vulf Records",0.753,0.713,1,-7.333,1,0.0539,0.156,0.0000959,0.0508,0.906,100.859,4
1iDxNtb7jleE8GqD4m81dA,"New Guru","Schvitz","Vulfpeck,Antwaun Stanley",2022-12-30,204174,42,captainlufthansa,2023-01-17T18:08:51Z,"funk rock","Vulf Records",0.79,0.572,6,-9.072,0,0.176,0.02,0,0.152,0.745,132.531,4
2VeGUtdexOkXkNXpGdbNws,"Christmas in L.A.","Thrill of the Arts","Vulfpeck",2015-10-09,183385,44,captainlufthansa,2023-01-19T18:22:29Z,"funk rock","Vulf Records",0.709,0.66,1,-7.228,1,0.0737,0.356,0.00586,0.458,0.894,91.177,4
5vmFVIJV9XN1l01YsFuKL3,"Conscious Club","The Beautiful Game","Vulfpeck",2016-10-17,200177,40,captainlufthansa,2023-02-07T00:18:39Z,"funk rock","Vulf Records",0.66,0.803,0,-7.618,1,0.116,0.202,0.0141,0.108,0.864,125.835,4
51IZyG8h72MiYJgEv7PWTs,"Beastly (Live at Madison Square Garden)","Live at Madison Square Garden","Vulfpeck",2019-12-10,412342,33,captainlufthansa,2023-02-14T14:26:41Z,"funk rock","Vulf Records",0.478,0.844,7,-7.619,1,0.0487,0.407,0.647,0.799,0.635,114.498,4
5EUbvbjJxC2Qe3DXDix8dl,"Introducing the Fearless Flyers","The Fearless Flyers","The Fearless Flyers",2018-03-30,143917,39,captainlufthansa,2023-02-17T06:09:08Z,"jazz funk,jazz fusión,funk rock","Vulf Records",0.613,0.934,7,-10.976,1,0.0494,0.0502,0.935,0.274,0.765,130.721,4
6s4gJguTF0BqU9HxHwSmMU,"Newsbeat","Fugue State","Vulfpeck",2014-08-26,209812,34,captainlufthansa,2023-02-21T18:53:50Z,"funk rock","Vulf Records",0.699,0.65,11,-10.44,0,0.119,0.333,0.856,0.112,0.55,174.309,4
1SFX2sEowhIBsQRv7qxKm2,"Christmas in L.A. (Instrumental)","Fugue State","Vulfpeck",2014-08-26,246652,26,captainlufthansa,2023-02-24T20:31:10Z,"funk rock","Vulf Records",0.674,0.704,1,-9.984,1,0.0625,0.37,0.783,0.291,0.767,91.201,4
36L4txvOPbX3X837x1g3vu,"Lost My Treble Long Ago","Hill Climber","Vulfpeck",2018-12-07,197648,37,captainlufthansa,2023-03-07T13:51:51Z,"funk rock","Vulf Records",0.646,0.663,2,-8.989,1,0.196,0.0131,0.866,0.0856,0.888,87.102,4
6ZyuNGpj7FQDT9vklQlmJA,"1 for 1, DiMaggio","The Beautiful Game","Vulfpeck",2016-10-17,189383,36,captainlufthansa,2023-03-09T15:22:16Z,"funk rock","Vulf Records",0.674,0.891,0,-6.879,1,0.102,0.254,0.0000263,0.408,0.788,120.67,4
7MNhvUp3m9ZZLVnpiRtUjJ,"Dean Town (Live at Madison Square Garden)","Live at Madison Square Garden","Vulfpeck",2019-12-10,212068,34,captainlufthansa,2023-03-10T00:49:37Z,"funk rock","Vulf Records",0.436,0.906,11,-6.2,1,0.0414,0.102,0.849,0.962,0.655,118.513,4
4rrSml2EOVDBZ1TELKD4o2,"Cory Wong (Live at Madison Square Garden)","Live at Madison Square Garden","Vulfpeck",2019-12-10,269669,33,captainlufthansa,2023-03-13T14:01:46Z,"funk rock","Vulf Records",0.412,0.984,10,-6.343,1,0.0644,0.0243,0.811,0.96,0.671,133.992,4
3l1hMH58IqTI6k8RKVcdyi,"My First Car (Live at Madison Square Garden)","Live at Madison Square Garden","Vulfpeck",2019-12-10,181082,34,captainlufthansa,2023-03-14T15:59:27Z,"funk rock","Vulf Records",0.428,0.921,1,-7.15,1,0.0396,0.0329,0.772,0.408,0.73,113.562,4
2DA6tMRPbwpiUegYE92rmc,"Tesla (Live at Madison Square Garden)","Live at Madison Square Garden","Vulfpeck,Nate Smith",2019-12-10,256717,34,captainlufthansa,2023-03-29T16:36:46Z,"funk rock","Vulf Records",0.417,0.965,5,-7.087,0,0.144,0.00127,0.54,0.807,0.292,130.592,4
3cFwuF7C0Cmde8Dg0V3Xx2,"Mr. Finish Line (feat. Christine Hucal & Theo Katzman)","Mr Finish Line","Vulfpeck,Christine Hucal,Theo Katzman",2017-11-07,193191,34,captainlufthansa,2023-03-31T13:24:13Z,"funk rock,retro soul","Vulf Records",0.75,0.648,6,-10.425,0,0.125,0.0851,0.000035,0.187,0.808,94.012,4
48wH8bAxvBJO2l14GmNLz7,"Wait for the Moment","My First Car","Vulfpeck",2013-12-06,230676,58,captainlufthansa,2023-04-08T02:52:38Z,"funk rock","Vulf Records",0.773,0.36,0,-9.722,1,0.0956,0.501,0.0042,0.0823,0.681,79.207,4
2WvWRwqW9KFfyKUXBGAcXg,"The Birdwatcher","My First Car","Vulfpeck",2013-12-06,155241,37,captainlufthansa,2023-04-08T02:52:49Z,"funk rock","Vulf Records",0.822,0.363,5,-10.753,0,0.0502,0.881,0.908,0.111,0.602,129.598,4
21IAkNOuOumRAh3gcTRznl,"The Speedwalker","My First Car","Vulfpeck",2013-12-06,148168,42,captainlufthansa,2023-04-08T02:52:51Z,"funk rock","Vulf Records",0.818,0.549,6,-9.641,1,0.0492,0.0464,0.847,0.0988,0.969,112.409,4
